j_Aperm2,SEC_gasliqsep_kWhperkg,SEC_lyecooler_kWhperkg,SEC_comp_kWhperkg,SEC_pumps_kWhperkg,SEC_H2_purif_kWhperkg,SEC_lyeheaters_kWhperkg
10255.889349165307,0.502357033058865,2.71515018459798,1.9745514589140747,0.009130695332992347,1.6884329462521346,0.0
10270.378000056999,0.5024514949734155,2.7191532101769593,1.9745514589140742,0.009118653663510196,1.6875717092647762,0.0
10284.866650948692,0.502546087319331,2.7231534470678596,1.9745514589140742,0.009106646163825696,1.6867111209326051,0.0
10299.355301840384,0.5026408101008548,2.7271509037115393,1.974551458914075,0.009094672669419589,1.6858505927982084,0.0
10313.843952732077,0.5027356633222295,2.7311455885488574,1.9745514589140747,0.009082733015772598,1.6849895200993277,0.0
10328.33260362377,0.5028306469876984,2.735137510020673,1.9745514589140745,0.009070827038365464,1.6841272884316463,0.0
10342.821254515462,0.5029257611015044,2.739126676567844,1.9745514589140747,0.00905895457267892,1.6832632802040506,0.0
10357.309905407155,0.5030210056678908,2.7431130966312303,1.9745514589140747,0.009047115454193698,1.6823968808863632,0.0
10371.798556298849,0.5031163806911001,2.7470967786516898,1.9745514589140747,0.009035309518390534,1.6815274850495352,0.0
10386.28720719054,0.5032118861753758,2.751077731070082,1.9745514589140747,0.009023536600750162,1.6806545021983221,0.0
10400.775858082234,0.5033075221249608,2.7550559623272655,1.9745514589140747,0.009011796536753314,1.6797773623964178,0.0
10415.264508973927,0.503403288544098,2.7590314808640994,1.9745514589140747,0.009000089161880725,1.6788955216840622,0.0
10429.753159865619,0.5034991854370305,2.7630042951214424,1.9745514589140751,0.00898841431161313,1.67800846728812,0.0
10444.241810757312,0.5035952128107877,2.7669744132616563,1.9745514589140747,0.008976771829005544,1.6771157226246243,0.0
10458.730461649006,0.5036913706852622,2.7709418421615197,1.9745514589140745,0.008965161592077116,1.6762168520937972,0.0
10473.219112540697,0.5037876590840549,2.774906588327105,1.9745514589140747,0.008953583488929077,1.6753114656675292,0.0
10487.70776343239,0.5038840780307681,2.7788686582644506,1.9745514589140747,0.00894203740766361,1.6743992232693388,0.0
10502.196414324084,0.5039806275490032,2.782828058479595,1.9745514589140747,0.008930523236382895,1.6734798389467924,0.0
10516.685065215775,0.504077307662362,2.7867847954785727,1.9745514589140747,0.008919040863189122,1.672553084836402,0.0
10531.173716107469,0.5041741183944463,2.7907388757674245,1.9745514589140747,0.008907590176184471,1.671618794920986,0.0
10545.66236699916,0.5042710597688577,2.7946903058521873,1.9745514589140747,0.008896171063471126,1.6706768685795017,0.0
10560.151017890854,0.504368131809198,2.7986390922388997,1.9745514589140751,0.008884783413151272,1.6697272739293456,0.0
10574.639668782547,0.5044653345390689,2.802585241433598,1.974551458914075,0.008873427113327087,1.6687700509611307,0.0
10589.128319674239,0.5045626679820724,2.806528759942321,1.9745514589140751,0.008862102052100763,1.667805314465916,0.0
10603.616970565932,0.5046601321618098,2.810469654271106,1.974551458914075,0.008850808117574476,1.6668332567549318,0.0
10618.105621457626,0.5047577271018833,2.8144079309259915,1.9745514589140754,0.008839545197850414,1.6658541501717448,0.0
10632.594272349317,0.5048554528258941,2.818343596413014,1.974551458914075,0.008828313181030757,1.6648683493969174,0.0
10647.08292324101,0.5049533093574444,2.8222766572382127,1.9745514589140751,0.008817111955217694,1.6638762935451195,0.0
10661.571574132704,0.5050512967201356,2.826207119907625,1.9745514589140751,0.008805941408513403,1.6628785080547213,0.0
10676.060225024396,0.5051494149375698,2.830134990927288,1.9745514589140754,0.008794801429020074,1.661875606369847,0.0
10690.548875916089,0.5052476640333483,2.8340602768032395,1.9745514589140745,0.008783691904839882,1.6608682914149027,0.0
10705.037526807782,0.5053460440310733,2.837982984041519,1.974551458914075,0.00877261272407502,1.6598573568615749,0.0
10719.526177699474,0.5054445549543461,2.8419031191481623,1.9745514589140751,0.008761563774827664,1.6588436881882924,0.0
10734.014828591167,0.5055431968267687,2.8458206886292086,1.974551458914075,0.008750544945199997,1.657828263532164,0.0
10748.50347948286,0.505641969671943,2.849735698990695,1.9745514589140751,0.00873955612329421,1.6568121543333811,0.0
10762.992130374552,0.5057408735134702,2.853648156738659,1.9745514589140751,0.008728597197212484,1.655796525772096,0.0
10777.480781266246,0.5058399083749525,2.857558068379139,1.974551458914075,0.008717668055057,1.6547826369977567,0.0
10791.969432157937,0.5059390742799915,2.8614654404181725,1.9745514589140754,0.008706768584929941,1.6537718411509286,0.0
10806.45808304963,0.5060383712521889,2.8653702793617972,1.974551458914075,0.008695898674933493,1.6527652902979675,0.0
10820.946733941324,0.5061377993151464,2.869272591716052,1.9745514589140751,0.008685058213169838,1.6517638377543167,0.0
10835.435384833016,0.5062373584924658,2.873172383986973,1.9745514589140751,0.008674247087741163,1.6507683362211072,0.0
10849.924035724709,0.5063370488077487,2.877069662680599,1.9745514589140751,0.008663465186749646,1.6497796383994667,0.0
10864.412686616402,0.506436870284597,2.880964434302968,1.9745514589140751,0.008652712398297475,1.6487985969905248,0.0
10878.901337508094,0.5065368229466126,2.8848567053601166,1.9745514589140754,0.008641988610486833,1.6478260646954106,0.0
10893.389988399787,0.5066369068173968,2.888746482358083,1.974551458914075,0.0086312937114199,1.646862894215252,0.0
10907.87863929148,0.5067371219205516,2.892633771802907,1.9745514589140756,0.008620627589198864,1.645909938251181,0.0
10922.367290183172,0.5068374682796788,2.8965185802006235,1.9745514589140751,0.008609990131925907,1.6449680495043244,0.0
10936.855941074866,0.5069379459183802,2.900400914057272,1.9745514589140754,0.008599381227703212,1.6440380806758124,0.0
10951.34459196656,0.5070385548602571,2.9042807798788894,1.9745514589140754,0.00858880076463296,1.6431208844667733,0.0
10965.83324285825,0.5071392951289113,2.908158184171513,1.9745514589140751,0.00857824863081734,1.6422173135783371,0.0
10980.321893749944,0.507240166747945,2.9120331334411835,1.9745514589140751,0.008567724714358531,1.6413282207116324,0.0
10994.810544641638,0.5073411697409599,2.9159056341939373,1.9745514589140756,0.008557228903358725,1.6404544585677885,0.0
11009.29919553333,0.5074423041315571,2.919775692935809,1.9745514589140751,0.008546761085920092,1.6395968798479352,0.0
11023.787846425023,0.5075435699433389,2.923643316172841,1.9745514589140754,0.008536321150144825,1.6387563372532006,0.0
11038.276497316714,0.507644967199907,2.927508510411068,1.9745514589140756,0.008525908984135107,1.6379336834847151,0.0
11052.765148208407,0.5077464959248629,2.9313712821565296,1.9745514589140751,0.008515524475993118,1.6371297712436064,0.0
