j_Aperm2,SEC_sys_kWhperkg,SEC_stack_kWhperkg,eta_stack_pct,eta_volt,eta_curr_stack,eta_curr_sys
5503.611856690082,60.9884845050413,55.4654257966721,71.54005917974973,72.82182299721016,98.79481647325782,98.27247247554752
5518.100507581776,61.01328114189582,55.48664689574883,71.51269853666801,72.79127358277916,98.79718306656471,98.2761160005658
5532.589158473468,61.03806995915649,55.50785981855126,71.48536935618264,72.76077165887283,98.79953848120806,98.27974173133151
5547.077809365161,61.0628509173889,55.52906457947719,71.45807157003583,72.7303170199324,98.80188281404166,98.28334981912107
5561.566460256853,61.08762398363418,55.55026119292445,71.43080510996985,72.69990946039907,98.80421616191931,98.28694041521098
5576.0551111485465,61.11238913121169,55.57144967329079,71.40356990772693,72.66954877471403,98.80653862169487,98.29051367087769
5590.543762040239,61.13714633951186,55.59263003497401,71.37636589504935,72.63923475731846,98.80885029022208,98.29406973739762
5605.0324129319315,61.16189559377878,55.61380229237187,71.34919300367929,72.60896720265359,98.81115126435482,98.29760876604729
5619.521063823625,61.1866368848829,55.63496645988221,71.322051165359,72.57874590516056,98.81344164094682,98.30113090810312
5634.009714715317,61.2113702090838,55.65612255190279,71.2949403118308,72.54857065928061,98.815721516852,98.30463631484163
5648.49836560701,61.23609556778274,55.677270582831405,71.26786037483684,72.51844125945493,98.81799098892407,98.30812513753921
5662.987016498703,61.260812967265316,55.69841056706582,71.24081128611937,72.48835750012468,98.82025015401686,98.31159752747234
5677.475667390396,61.285522418434084,55.71954251900385,71.21379297742068,72.45831917573106,98.82249910898419,98.31505363591748
5691.964318282088,61.3102239365312,55.74066645304329,71.186805380483,72.42832608071531,98.8247379506799,98.31849361415112
5706.452969173781,61.33491754085094,55.76178238358191,71.15984842704853,72.39837800951857,98.82696677595777,98.32191761344971
5720.941620065474,61.35960325444234,55.782890325017505,71.13292204885957,72.36847475658207,98.82918568167162,98.32532578508972
5735.430270957167,61.38428110380167,55.80399029174786,71.10602617765832,72.33861611634698,98.83139476467525,98.32871828034757
5749.918921848859,61.408951118555144,55.82508229817077,71.07916074518702,72.3088018832545,98.83359412182246,98.33209525049975
5764.4075727405525,61.43361333113115,55.846166358684016,71.05232568318793,72.27903185174584,98.83578384996707,98.33545684682272
5778.896223632245,61.45826777642306,55.86724248768541,71.02552092340332,72.2493058162622,98.8379640459629,98.33880322059295
5793.3848745239375,61.48291449144152,55.88831069949164,70.99874639845953,72.21962357775722,98.840134802594,98.34213451690792
5807.87352541563,61.50755351495704,55.90937100785395,70.97200204715135,72.18998498261854,98.84229618425204,98.34545083775816
5822.362176307323,61.532184887132296,55.93042342628266,70.94528781090116,72.16038989658787,98.84444824323411,98.34875226677136
5836.850827199016,61.556808649144834,55.95146796828721,70.91860363114102,72.13083818547848,98.84659103179249,98.35203888750729
5851.339478090708,61.581424842799244,55.972504647377,70.89194944930301,72.10132971510365,98.84872460217944,98.35531078352557
5865.828128982402,61.606033510129684,55.99353347706151,70.86532520681925,72.07186435127672,98.85084900664731,98.35856803838607
5880.316779874094,61.63063469299221,56.014554470850115,70.83873084512177,72.04244195981093,98.85296429744831,98.36181073564838
5894.805430765787,61.655228432647284,56.03556764225227,70.81216630564269,72.01306240651962,98.85507052683481,98.36503895887232
5909.29408165748,61.67981476933199,56.05657300477741,70.78563152981408,71.98372555721608,98.85716774705907,98.3682527916176
5923.782732549173,61.70439374182245,56.07757057193498,70.75912645906806,71.9544312777136,98.85925601037339,98.37145231744397
5938.271383440865,61.72896538698614,56.09856035723436,70.73265103483668,71.92517943382548,98.86133536903003,98.37463761991114
5952.760034332558,61.753529739324144,56.11954237418502,70.706205198552,71.895969891365,98.86340587528132,98.37780878257884
5967.248685224251,61.77808683050356,56.14051663629641,70.67978889164615,71.8668025161455,98.86546758137956,98.38096588900683
5981.737336115943,61.80263668887978,56.1614831570779,70.65340205555118,71.83767717398021,98.867520539577,98.38410902275477
5996.225987007636,61.827179339008545,56.182441950038964,70.62704463169922,71.80859373068249,98.86956480212595,98.38723826738247
6010.714637899329,61.85171480114851,56.203393028689014,70.6007165615223,71.77955205206561,98.87160042127869,98.39035370644962
6025.203288791022,61.876243090753135,56.224336406537496,70.57441778645256,71.75055200394289,98.87362744928755,98.39345542351599
6039.691939682714,61.900764217953245,56.24527209709383,70.54814824792201,71.72159345212758,98.87564593840479,98.39654350214124
6054.180590574408,61.9252781870289,56.266200113867455,70.52190788736281,71.69267626243303,98.87765594088273,98.39961802588518
6068.6692414661,61.94978499587186,56.287120470367775,70.495696646207,71.66380030067249,98.87965750897364,98.40267907830749
6083.157892357793,61.974284635437485,56.30803318010427,70.46951446588669,71.63496543265929,98.8816506949298,98.40572674296791
6097.646543249485,61.998777089187215,56.3289382565863,70.44336128783391,71.6061715242067,98.88363555100351,98.40876110342617
6112.1351941411785,62.02326233252034,56.34983571332336,70.41723705348082,71.57741844112805,98.88561212944708,98.41178224324202
6126.623845032871,62.04774033219634,56.37072556382485,70.39114170425944,71.5487060492366,98.88758048251277,98.41479024597518
6141.1124959245635,62.072211045746954,56.391607821600196,70.36507518160188,71.52003421434569,98.88954066245292,98.41778519518537
6155.601146816257,62.09667443757383,56.41248250015886,70.33903742694027,71.49140280226858,98.8914927215198,98.42076717443236
6170.089797707949,62.12113049792882,56.433349613010236,70.31302838170662,71.46281167881857,98.89343671196568,98.42373626727583
6184.578448599642,62.14557921773332,56.45420917366377,70.28704798733304,71.43426070980897,98.89537268604286,98.42669255727554
6199.067099491334,62.17002058790887,56.475061195628896,70.26109618525163,71.40574976105309,98.89730069600365,98.42963612799122
6213.555750383028,62.19445459937685,56.49590569241502,70.23517291689444,71.3772786983642,98.89922079410032,98.43256706298259
6228.04440127472,62.21888124305875,56.51674267753162,70.20927812369358,71.3488473875556,98.9011330325852,98.43548544580935
6242.533052166413,62.24330050987602,56.537572164488076,70.18341174708114,71.3204556944406,98.90303746371049,98.4383913600313
6257.021703058106,62.26771239075018,56.55839416679386,70.15757372848921,71.2921034848325,98.90493413972864,98.44128488920818
6271.510353949799,62.29211687660263,56.579208697958364,70.13176400934981,71.26379062454457,98.90682311289177,98.44416611689961
6285.999004841491,62.31651395835483,56.60001577149106,70.10598253109512,71.23551697939017,98.90870443545232,98.44703512666545
6300.4876557331845,62.34090362618414,56.62081540090133,70.08022923515716,71.20728241518249,98.91057815966245,98.44989200206535
6314.976306624877,62.36528586232405,56.64160759969863,70.05450406296801,71.17908679773493,98.91244433777455,98.45273682665903
6329.4649575165695,62.38966064838873,56.6623923813924,70.0288069559598,71.15092999286072,98.91430302204088,98.4555696840063
6343.953608408262,62.41402796796949,56.68316975949207,70.00313785556459,71.12281186637321,98.91615426471371,98.45839065766685
6358.442259299955,62.43838780660917,56.70393974750705,69.97749670321446,71.09473228408567,98.91799811804538,98.46119983120039
6372.930910191648,62.46274015177286,56.724702358946764,69.95188344034146,71.06669111181137,98.9198346342881,98.46399728816665
6387.41956108334,62.48708499281603,56.74545760732069,69.92629800837776,71.03868821536366,98.92166386569426,98.46678311212543
6401.908211975034,62.511422320948995,56.766205506138206,69.90074034875535,71.0107234605558,98.92348586451608,98.46955738663637
6416.396862866726,62.53575212919869,56.786946068908776,69.87521040290639,70.98279671320111,98.9253006830059,98.47232019525927
6430.885513758419,62.56007441236725,56.807679309141804,69.84970811226292,70.95490783911286,98.92710837341596,98.4750716215538
6445.374164650111,62.58438916698724,56.82840524034675,69.82423341825702,70.92705670410436,98.92890898799861,98.47781174907975
6459.862815541805,62.60869639127418,56.84912387603302,69.79878626232083,70.89924317398894,98.93070257900612,98.48054066139682
6474.351466433497,62.632996085075625,56.86983522971006,69.77336658588638,70.87146711457984,98.93248919869077,98.48325844206477
6488.84011732519,62.65728824981726,56.89053931488728,69.74797433038574,70.84372839169038,98.93426889930484,98.48596517464327
6503.328768216883,62.681572888445864,56.911236145074135,69.72260943725105,70.81602687113384,98.93604173310064,98.48866094269208
6517.817419108575,62.7058500053693,56.93192573378005,69.69727184791438,70.78836241872361,98.93780775233047,98.49134582977099
6532.306070000268,62.73011960639313,56.95260809451443,69.67196150380778,70.76073490027285,98.93956700924662,98.49401991943964
6546.794720891961,62.7543816986544,56.973283240786735,69.64667834636336,70.73314418159495,98.94131955610138,98.49668329525784
6561.283371783654,62.77863629055198,56.99395118610639,69.6214223170132,70.70559012850316,98.94306544514701,98.49933604078525
6575.772022675346,62.80288339167436,57.01461194398283,69.59619335718939,70.67807260681082,98.94480472863587,98.50197823958166
6590.260673567039,62.82712301272355,57.03526552792545,69.57099140832399,70.65059148233118,98.94653745882019,98.50460997520676
6604.749324458732,62.85135516543666,57.05591195144372,69.5458164118491,70.62314662087755,98.94826368795226,98.5072313312203
6619.237975350425,62.875579862503756,57.07655122804705,69.52066830919682,70.59573788826324,98.94998346828442,98.509842391182
6633.726626242117,62.89979711748305,57.09718337124487,69.4955470417992,70.56836515030155,98.9516968520689,98.5124432386516
6648.215277133811,62.92400694471264,57.11780839454664,69.47045255108837,70.54102827280579,98.95340389155808,98.51503395718885
6662.703928025503,62.94820935921942,57.13842631143771,69.44538477858711,70.51372712193795,98.95510463882853,98.51761463007192
6677.1925789171955,62.97240437662464,57.15903713427587,69.42034367007683,70.48646158022625,98.95679913771382,98.52018532736804
6691.681229808888,62.99659201304657,57.17964087383096,69.39532917733524,70.45923155324351,98.95848742044059,98.52274610054221
6706.169880700581,63.020772284999865,57.200237540753456,69.37034125259119,70.43203694829633,98.96016951836235,98.52529699966003
6720.658531592274,63.044945209292,57.22082714569378,69.34537984807349,70.40487767269126,98.96184546283247,98.52783807478704
6735.147182483966,63.06911080291643,57.24140969930238,69.320444916011,70.37775363373487,98.9635152852045,98.53036937598884
6749.63583337566,63.09326908294284,57.26198521222968,69.2955364086326,70.35066473873373,98.96517901683183,98.53289095333102
6764.124484267352,63.11742006640404,57.28255369512612,69.27065427816704,70.32361089499437,98.96683668906789,98.53540285687905
6778.613135159045,63.141563770179864,57.303115158642136,69.24579847684325,70.29659200982343,98.96848833326618,98.5379051366986
6793.101786050738,63.16570021087802,57.32366961342819,69.22096895689002,70.26960799052739,98.97013398078016,98.54039784285523
6807.590436942431,63.189829404711965,57.34421707013469,69.1961656705362,70.2426587444129,98.97177366296329,98.54288102541447
6822.079087834123,63.21395136737509,57.364757539412075,69.17138857001063,70.21574417878651,98.97340741116898,98.54535473444191
6836.567738725816,63.23806611391257,57.3852910319108,69.14663760754215,70.18886420095473,98.97503525675072,98.5478190200031
6851.056389617509,63.26217365858958,57.40581755828131,69.12191273535961,70.16201871822418,98.97665723106192,98.55027393216368
6865.5450405092015,63.286274014756486,57.426337129174016,69.09721390569186,70.13520763790143,98.9782733654561,98.55271952098914
6880.033691400894,63.310367194711084,57.44684975523936,69.0725410707677,70.10843086729302,98.97988369128667,98.55515583654508
6894.522342292587,63.334453209557644,57.46735544712781,69.047894182816,70.0816883137055,98.98148823990707,98.55758292889706
6909.01099318428,63.358532069062804,57.48785421548975,69.0232731940656,70.05497988444547,98.98308704267079,98.56000084811068
6923.499644075972,63.38260378150839,57.50834607097567,68.99867805674532,70.02830548681948,98.98468013093125,98.56240964425147
6937.988294967665,63.406668353541214,57.52883102423598,68.97410872308402,70.00166502813411,98.98626753604195,98.56480936738504
6952.476945859358,63.430725790019515,57.54930908592111,68.94956514531052,69.97505841569594,98.98784928935629,98.56720006757695
6966.965596751051,63.45477609385657,57.56978026668153,68.9250472756537,69.94848555681152,98.98942542222777,98.56958179489274
6981.454247642743,63.478819265861105,57.590244577167645,68.90055506634236,69.92194635878741,98.99099596600979,98.571954599398
6995.942898534437,63.50285530457452,57.61070202802993,68.87608846960538,69.89544072893017,98.99256095205587,98.57431853115833
7010.431549426129,63.52688420610496,57.63115262991878,68.85164743767155,69.86896857454639,98.99412041171942,98.57667364023922
7024.920200317822,63.5509059648677,57.65159639348465,68.82723192276974,69.84252980294261,98.99567437635389,98.57901997670632
7039.408851209515,63.57492058257312,57.672033329377996,68.80284187712878,69.81612432142545,98.99722287731277,98.58135759062517
7053.8975021012075,63.59892806307582,57.692463448249235,68.77847725297752,69.7897520373014,98.99876594594947,98.58368653206135
7068.3861529929,63.62292841023062,57.71288676074882,68.75413800254483,69.76341285787711,99.0003036136175,98.58600685108043
7082.874803884592,63.64692162789224,57.73330327752717,68.7298240780595,69.73710669045907,99.00183591167027,98.58831859774796
7097.363454776286,63.67090771991542,57.75371300923471,68.70553543175035,69.71083344235386,99.00336287146119,98.5906218221295
7111.852105667978,63.69488669015491,57.77411596652191,68.68127201584628,69.68459302086809,99.0048845243438,98.59291657429067
7126.340756559671,63.7188585424654,57.794512160039204,68.65703378257612,69.65838533330835,99.0064009016715,98.59520290429701
7140.829407451364,63.74282328070166,57.814901600437025,68.63282068416869,69.63221028698109,99.0079120347978,98.59748086221408
7155.318058343057,63.766780908718424,57.835284298365806,68.60863267285282,69.60606778919299,99.0094179550761,98.59975049810748
7169.806709234749,63.790731430370414,57.85566026447597,68.58446970085738,69.57995774725057,99.01091869385986,98.60201186204276
7184.295360126443,63.81467484951242,57.87602950941799,68.56033172041123,69.55388006846039,99.01241428250255,98.60426500408546
7198.784011018135,63.83861116999912,57.89639204384228,68.53621868374313,69.52783466012905,99.01390475235762,98.60650997430125
7213.272661909828,63.86254039534248,57.91674787839929,68.51213054308201,69.50182142956307,99.01539013477851,98.60874682275559
7227.76131280152,63.88646252852877,57.93709702373945,68.48806725065664,69.47584028406905,99.01687046111873,98.6109755995141
7242.249963693213,63.91037757264909,57.95743949051318,68.4640287586959,69.44989113095356,99.01834576273163,98.61319635464234
7256.738614584906,63.9342855309175,57.97777528937094,68.44001501942861,69.42397387752314,99.01981607097073,98.61540913820588
7271.227265476598,63.95818640668054,57.99810443096319,68.41602598508365,69.39808843108439,99.02128141718953,98.61761400027032
7285.715916368292,63.982080203424786,58.01842692594031,68.3920616078898,69.37223469894384,99.02274183274137,98.6198109909012
7300.204567259984,64.00596692478484,58.038742784952774,68.36812184007593,69.34641258840809,99.02419734897978,98.62200016016406
7314.693218151677,64.02984657455005,58.05905201865103,68.3442066338709,69.3206220067837,99.0256479972582,98.62418155812455
